team_market,team_name,team_id,total_games_played,total_minutes_played,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att
Utah,Utes,0d037a5d-827a-44dd-8b70-57603d671d5d,35,7050.0,876,1903,1033,554,7050.0,0.536,322,870,0.37,97,497,655,0.759,232,841,1073,532,414,1.29,180,115,569,11,2571,132,1,436,267,0,10,964,2872,2191.2,0.587,3.77,12.46,7.63,201.4,73.5,6.63,24.03,30.66,15.2,5.14,3.29,11.83,16.26,0.03,2.77,25.03,54.37,9.2,24.86,14.2,18.71,15.83,29.51,27.54,82.06,62.61
Oregon,Ducks,1da70895-f77f-44ef-b216-d63c02e696eb,36,7300.0,986,2155,1247,662,7300.0,0.531,324,908,0.357,105,521,683,0.763,319,846,1165,556,434,1.28,248,152,712,5,2817,334,2,552,388,0,17,1171,3173,2455.52,0.574,9.28,15.33,10.78,202.8,78.3,8.86,23.5,32.36,15.4,6.89,4.22,12.06,19.78,0.06,2.92,27.39,59.86,9.0,25.22,14.47,18.97,18.39,34.64,32.53,88.14,68.21
Washington State,Cougars,2d4f0015-adb4-4877-8c15-4a6eed7eed03,31,6250.0,801,1795,890,460,6250.0,0.517,341,905,0.377,79,327,444,0.736,210,698,908,450,421,1.07,164,71,532,3,2270,110,2,382,274,0,13,740,2331,1990.36,0.57,3.55,12.32,8.84,201.6,73.2,6.77,22.52,29.29,14.5,5.29,2.29,13.58,17.16,0.06,2.55,25.84,57.9,11.0,29.19,10.55,14.32,14.84,28.71,23.87,75.19,64.21
Utah,Utes,0d037a5d-827a-44dd-8b70-57603d671d5d,35,7050.0,876,1903,1033,554,7050.0,0.536,322,870,0.37,97,497,655,0.759,232,841,1073,532,414,1.29,180,115,569,11,2571,132,1,436,267,0,10,964,2872,2191.2,0.587,3.77,12.46,7.63,201.4,73.5,6.63,24.03,30.66,15.2,5.14,3.29,11.83,16.26,0.03,2.77,25.03,54.37,9.2,24.86,14.2,18.71,15.83,29.51,27.54,82.06,62.61
Oregon,Ducks,1da70895-f77f-44ef-b216-d63c02e696eb,36,7300.0,986,2155,1247,662,7300.0,0.531,324,908,0.357,105,521,683,0.763,319,846,1165,556,434,1.28,248,152,712,5,2817,334,2,552,388,0,17,1171,3173,2455.52,0.574,9.28,15.33,10.78,202.8,78.3,8.86,23.5,32.36,15.4,6.89,4.22,12.06,19.78,0.06,2.92,27.39,59.86,9.0,25.22,14.47,18.97,18.39,34.64,32.53,88.14,68.21
Washington State,Cougars,2d4f0015-adb4-4877-8c15-4a6eed7eed03,31,6250.0,801,1795,890,460,6250.0,0.517,341,905,0.377,79,327,444,0.736,210,698,908,450,421,1.07,164,71,532,3,2270,110,2,382,274,0,13,740,2331,1990.36,0.57,3.55,12.32,8.84,201.6,73.2,6.77,22.52,29.29,14.5,5.29,2.29,13.58,17.16,0.06,2.55,25.84,57.9,11.0,29.19,10.55,14.32,14.84,28.71,23.87,75.19,64.21
USC,Trojans,3a000455-de7c-4ca8-880e-abdce7f21da9,36,7300.0,1022,2174,1386,726,7300.0,0.524,296,788,0.376,105,458,649,0.706,323,841,1164,569,383,1.49,228,146,569,18,2798,257,2,549,405,0,8,1266,3179,2459.56,0.569,7.14,15.25,11.25,202.8,77.7,8.97,23.36,32.33,15.8,6.33,4.06,10.64,15.81,0.06,2.92,28.39,60.39,8.22,21.89,12.72,18.03,20.17,38.5,35.17,88.31,68.32
Oregon State,Beavers,532d3874-b4b3-4c5c-acc6-749a6db26c8f,32,6500.0,830,1779,1196,638,6500.0,0.533,192,583,0.329,98,487,688,0.708,288,741,1029,475,424,1.12,213,116,642,7,2339,215,2,438,365,0,12,1131,2598,2081.72,0.562,6.72,13.69,11.41,203.1,73.1,9.0,23.16,32.16,14.8,6.66,3.63,13.25,20.06,0.06,3.06,25.94,55.59,6.0,18.22,15.22,21.5,19.94,37.38,35.34,81.19,65.05
Stanford,Cardinal,683ab61f-546f-44da-b085-c3a5740554aa,35,7050.0,925,2007,1375,692,7050.0,0.503,233,632,0.369,138,572,835,0.685,332,910,1242,469,525,0.89,183,122,633,2,2653,148,2,461,427,0,21,1218,2799,2374.4,0.559,4.23,13.17,12.2,201.4,75.8,9.49,26.0,35.49,13.4,5.23,3.49,15.0,18.09,0.06,3.94,26.43,57.34,6.66,18.06,16.34,23.86,19.77,39.29,34.8,79.97,67.84
Arizona,Wildcats,9b166a3f-e64b-4825-bb6b-92c6f0418263,35,7100.0,1009,2003,1361,772,7100.0,0.567,237,642,0.369,92,563,741,0.76,316,892,1208,531,427,1.24,173,158,608,11,2818,247,0,441,414,0,13,1176,3289,2329.04,0.605,7.06,12.6,11.83,202.9,80.5,9.03,25.49,34.51,15.2,4.94,4.51,12.2,17.37,0.0,2.63,28.83,57.23,6.77,18.34,16.09,21.17,22.06,38.89,33.6,93.97,66.54
Colorado,Buffaloes,9fccbf28-2858-4263-821c-fdefb3c7efa3,32,6475.0,810,1839,1167,569,6475.0,0.488,241,672,0.359,122,446,612,0.729,268,832,1100,409,453,0.9,140,122,621,6,2307,215,0,362,336,0,15,922,2430,2108.28,0.547,6.72,11.31,10.5,202.3,72.1,8.38,26.0,34.38,12.8,4.38,3.81,14.16,19.41,0.0,3.81,25.31,57.47,7.53,21.0,13.94,19.13,17.78,36.47,28.81,75.94,65.88
California,Golden Bears,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,32,6425.0,767,1887,1369,619,6425.0,0.452,148,518,0.286,114,484,717,0.675,364,681,1045,313,470,0.67,220,154,648,9,2166,214,2,466,424,0,22,1085,2075,2202.48,0.492,6.69,14.56,13.25,200.8,67.7,11.38,21.28,32.66,9.8,6.88,4.81,14.69,20.25,0.06,3.56,23.97,58.97,4.63,16.19,15.13,22.41,19.34,42.78,33.91,64.84,68.83
Arizona State,Sun Devils,ad4bc983-8d2e-4e6f-a8f9-80840a786c64,32,6450.0,888,1920,1127,600,6450.0,0.532,288,793,0.363,96,581,793,0.733,266,761,1027,459,343,1.34,209,114,605,13,2645,287,1,581,318,0,17,1036,2867,2268.92,0.583,8.97,18.16,9.94,201.6,82.7,8.31,23.78,32.09,14.3,6.53,3.56,10.72,18.91,0.03,3.0,27.75,60.0,9.0,24.78,18.16,24.78,18.75,35.22,32.38,89.59,70.9
Washington,Huskies,e52c9644-717a-46f4-bf16-aeca000b3b44,34,6875.0,900,1963,1299,670,6875.0,0.516,230,664,0.346,110,505,720,0.701,289,735,1024,398,453,0.88,274,177,641,7,2535,271,0,558,361,0,20,1164,2677,2279.8,0.556,7.97,16.41,10.62,202.2,74.6,8.5,21.62,30.12,11.7,8.06,5.21,13.32,18.85,0.0,3.24,26.47,57.74,6.76,19.53,14.85,21.18,19.71,38.21,34.24,78.74,67.05
UCLA,Bruins,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,33,6750.0,927,2014,1201,617,6750.0,0.514,310,813,0.381,82,515,715,0.72,304,904,1208,495,399,1.24,184,131,592,6,2679,225,4,375,366,0,14,988,3011,2328.6,0.575,6.82,11.36,11.09,204.5,81.2,9.21,27.39,36.61,15.0,5.58,3.97,12.09,17.94,0.12,2.48,28.09,61.03,9.39,24.64,15.61,21.67,18.7,36.39,29.94,91.24,70.56
Jacksonville State,Gamecocks,13358462-e05b-4449-8688-90c4622cdde8,36,7250.0,954,2091,1441,743,7250.0,0.516,211,650,0.325,5,468,657,0.712,370,908,1278,542,469,1.16,220,176,624,12,2587,211,0,549,392,0,2,1192,3008,2380.08,0.543,5.86,15.25,10.89,201.4,71.9,10.28,25.22,35.5,15.1,6.11,4.89,13.03,17.33,0.0,0.14,26.5,58.08,5.86,18.06,13.0,18.25,20.64,40.03,33.11,83.56,66.11
Eastern Illinois,Panthers,23fec4e7-108f-4569-85d1-bef2f794e925,31,6225.0,732,1726,1099,508,6225.0,0.462,224,627,0.357,15,377,551,0.684,292,697,989,392,417,0.94,182,138,509,4,2065,128,0,407,306,0,3,778,2181,1968.44,0.525,4.13,13.13,9.87,200.8,66.6,9.42,22.48,31.9,12.6,5.87,4.45,13.45,16.42,0.0,0.48,23.61,55.68,7.23,20.23,12.16,17.77,16.39,35.45,25.1,70.35,63.5
Southeast Missouri State,Redhawks,6a7083ab-1832-48c0-9168-427b35adbcde,31,6250.0,796,1729,991,507,6250.0,0.512,289,738,0.392,6,474,650,0.729,235,668,903,423,388,1.09,178,54,553,6,2355,143,0,458,279,0,0,860,2416,2015.0,0.584,4.61,14.77,9.0,201.6,76.0,7.58,21.55,29.13,13.6,5.74,1.74,12.52,17.84,0.0,0.19,25.68,55.77,9.32,23.81,15.29,20.97,16.35,31.97,27.74,77.94,65.0
Murray State,Racers,77a69fb0-1355-4342-ac09-b4cc7949d95e,32,6400.0,870,1803,1084,599,6400.0,0.553,271,719,0.377,19,504,687,0.734,296,798,1094,471,384,1.23,216,104,559,9,2515,256,0,459,370,0,1,1052,2900,2105.28,0.597,8.0,14.34,11.56,200.0,78.6,9.25,24.94,34.19,14.7,6.75,3.25,12.0,17.47,0.0,0.59,27.19,56.34,8.47,22.47,15.75,21.47,18.72,33.88,32.88,90.63,65.79
Tennessee State,Tigers,87721c44-53a2-47aa-9b3a-0f1c99b0f328,30,6100.0,669,1574,909,446,6100.0,0.491,223,665,0.335,25,436,590,0.739,213,681,894,326,442,0.74,215,86,564,10,1997,127,0,484,265,0,3,761,2017,1833.6,0.545,4.23,16.13,8.83,203.3,66.6,7.1,22.7,29.8,10.9,7.17,2.87,14.73,18.8,0.0,0.83,22.3,52.47,7.43,22.17,14.53,19.67,14.87,30.3,25.37,67.23,61.12
Tennessee-Martin,Skyhawks,9febd5fa-982f-4f40-ad1d-8e49be96cf4f,31,6275.0,808,1806,1156,598,6275.0,0.517,210,650,0.323,3,309,426,0.725,263,733,996,390,449,0.87,214,105,568,1,2135,267,0,433,280,0,0,999,2276,1993.44,0.536,8.61,13.97,9.03,202.4,68.9,8.48,23.65,32.13,12.6,6.9,3.39,14.48,18.32,0.0,0.1,26.06,58.26,6.77,20.97,9.97,13.74,19.29,37.29,32.23,73.42,64.3
Belmont,Bruins,a0a22502-0d84-440c-84af-1fbb070ad54c,33,6600.0,901,1853,848,523,6600.0,0.617,378,1005,0.376,9,382,517,0.739,217,818,1035,529,410,1.29,161,82,531,0,2562,106,0,431,293,0,3,985,2872,2080.48,0.616,3.21,13.06,8.88,200.0,77.6,6.58,24.79,31.36,16.0,4.88,2.48,12.42,16.09,0.0,0.27,27.3,56.15,11.45,30.45,11.58,15.67,15.85,25.7,29.85,87.03,63.04
Austin Peay,Governors,a0fdb660-a822-4337-b01d-31c4d2c99c8a,34,6850.0,915,2012,1420,713,6850.0,0.502,202,592,0.341,30,480,737,0.651,390,725,1115,452,478,0.95,225,103,670,3,2512,219,0,553,465,0,4,1141,2575,2336.28,0.538,6.44,16.26,13.68,201.5,73.9,11.47,21.32,32.79,13.3,6.62,3.03,14.06,19.71,0.0,0.88,26.91,59.18,5.94,17.41,14.12,21.68,20.97,41.76,33.56,75.74,68.71
Morehead State,Eagles,b7747a03-c85b-4de6-94bf-1b5b68553248,29,5825.0,712,1655,1024,508,5825.0,0.496,204,631,0.323,14,415,592,0.701,304,670,974,344,456,0.75,165,86,598,3,2043,126,0,411,312,0,1,856,2036,1915.48,0.533,4.34,14.17,10.76,200.9,70.4,10.48,23.1,33.59,11.9,5.69,2.97,15.72,20.62,0.0,0.48,24.55,57.07,7.03,21.76,14.31,20.41,17.52,35.31,29.52,70.21,66.05
SIU-Edwardsville,Cougars,c206712f-2298-4279-b76c-834ac42809b9,30,6000.0,734,1759,1105,522,6000.0,0.472,212,654,0.324,15,410,580,0.707,253,644,897,373,409,0.91,144,82,645,2,2090,147,0,413,297,0,4,783,1982,2014.2,0.519,4.9,13.77,9.9,200.0,69.7,8.43,21.47,29.9,12.4,4.8,2.73,13.63,21.5,0.0,0.5,24.47,58.63,7.07,21.8,13.67,19.33,17.4,36.83,26.1,66.07,67.14
Eastern Kentucky,Colonels,e48e3dd5-721c-4d96-8ff4-790fe2597bfd,31,6225.0,778,1779,1141,552,6225.0,0.484,226,638,0.354,4,448,600,0.747,250,692,942,405,401,1.01,193,113,542,5,2230,139,0,419,299,0,0,929,2329,2043.0,0.546,4.48,13.52,9.65,200.8,71.9,8.06,22.32,30.39,13.1,6.23,3.65,12.94,17.48,0.0,0.13,25.1,57.39,7.29,20.58,14.45,19.35,17.81,36.81,29.97,75.13,65.9
Tennessee Tech,Golden Eagles,fe037cba-25d9-42f5-a461-61d7102c17de,33,6625.0,844,1924,1227,602,6625.0,0.491,242,697,0.347,22,483,710,0.68,290,774,1064,472,471,1.0,252,107,648,8,2413,333,0,517,299,0,0,1076,2530,2236.4,0.539,10.09,15.67,9.06,200.8,73.1,8.79,23.45,32.24,14.3,7.64,3.24,14.27,19.64,0.0,0.67,25.58,58.3,7.33,21.12,14.64,21.52,18.24,37.18,32.61,76.67,67.77
Indiana State,Sycamores,2a997096-a381-469d-a7e9-9e031c8b071c,31,6375.0,762,1804,1055,492,6375.0,0.466,270,749,0.36,66,454,644,0.705,273,766,1039,360,448,0.8,233,105,614,4,2248,202,0,490,309,0,8,818,2305,2087.36,0.538,6.52,15.81,9.97,205.6,72.5,8.81,24.71,33.52,11.6,7.52,3.39,14.45,19.81,0.0,2.13,24.58,58.19,8.71,24.16,14.65,20.77,15.87,34.03,26.39,74.35,67.33
Northern Iowa,Panthers,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,32,6425.0,720,1714,1030,491,6425.0,0.477,229,684,0.335,62,387,537,0.721,227,805,1032,345,364,0.95,166,80,482,1,2056,72,0,375,256,0,5,832,2171,1950.28,0.527,2.25,11.72,8.0,200.8,64.3,7.09,25.16,32.25,10.8,5.19,2.5,11.38,15.06,0.0,1.94,22.5,53.56,7.16,21.38,12.09,16.78,15.34,32.19,26.0,67.84,60.95
Illinois State,Redbirds,509aacc4-c121-46a2-800a-d5431ef181d2,33,6750.0,813,1917,1034,512,6750.0,0.495,301,883,0.341,55,437,640,0.683,268,801,1069,468,438,1.07,216,131,678,4,2364,159,0,425,331,0,14,846,2503,2198.6,0.538,4.82,12.88,10.03,204.5,71.6,8.12,24.27,32.39,14.2,6.55,3.97,13.27,20.55,0.0,1.67,24.64,58.09,9.12,26.76,13.24,19.39,15.52,31.33,25.64,75.85,66.62
Loyola (IL),Ramblers,61a3908a-7492-4b6f-809e-12c61976bb0a,38,7600.0,995,1963,1263,718,7600.0,0.568,277,700,0.396,63,454,626,0.725,196,928,1124,594,472,1.26,241,90,528,0,2721,218,0,562,243,0,0,1252,3158,2238.44,0.608,5.74,14.79,6.39,200.0,71.6,5.16,24.42,29.58,15.6,6.34,2.37,12.42,13.89,0.0,1.66,26.18,51.66,7.29,18.42,11.95,16.47,18.89,33.24,32.95,83.11,58.91
Southern Illinois,Salukis,7cdfcf92-7fe7-46f1-9b66-6912114182e6,33,6700.0,839,1817,1213,624,6700.0,0.514,215,604,0.356,57,415,596,0.696,231,763,994,464,420,1.1,248,118,588,5,2308,135,1,448,271,0,9,1052,2553,2079.24,0.555,4.09,13.58,8.21,203.0,69.9,7.0,23.12,30.12,14.1,7.52,3.58,12.73,17.82,0.03,1.73,25.42,55.06,6.52,18.3,12.58,18.06,18.91,36.76,31.88,77.36,63.01
Drake,Bulldogs,aed211c3-23a4-4188-ad70-22c6eba7d765,34,6950.0,862,1972,1177,573,6950.0,0.487,289,795,0.364,47,493,640,0.77,223,835,1058,504,412,1.22,204,86,531,6,2506,190,0,443,287,0,3,883,2689,2253.6,0.556,5.59,13.03,8.44,204.4,73.7,6.56,24.56,31.12,14.8,6.0,2.53,12.12,15.62,0.0,1.38,25.35,58.0,8.5,23.38,14.5,18.82,16.85,34.62,25.97,79.09,66.28
Bradley,Braves,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,33,6600.0,768,1788,1175,551,6600.0,0.469,217,613,0.354,37,470,665,0.707,313,776,1089,447,441,1.01,214,133,628,29,2223,151,1,416,344,0,2,876,2450,2080.6,0.534,4.58,12.61,10.42,200.0,67.4,9.48,23.52,33.0,13.5,6.48,4.03,13.36,19.03,0.03,1.12,23.27,54.18,6.58,18.58,14.24,20.15,16.7,35.61,26.55,74.24,63.05
Missouri State,Bears,b83de2df-328f-4303-9895-cdff048fb1ed,33,6625.0,851,1953,1246,617,6625.0,0.495,234,707,0.331,42,377,527,0.715,348,841,1189,425,383,1.11,153,134,575,2,2313,173,1,346,376,0,1,968,2579,2184.88,0.529,5.24,10.48,11.39,200.8,70.1,10.55,25.48,36.03,12.9,4.64,4.06,11.61,17.42,0.03,1.27,25.79,59.18,7.09,21.42,11.42,15.97,18.7,37.76,29.33,78.15,66.21
Evansville,Aces,d8217105-e9c2-4267-9538-3aaeea1ae167,32,6425.0,731,1652,1204,547,6425.0,0.454,184,448,0.411,51,448,578,0.775,197,741,938,417,431,0.97,190,92,568,0,2094,93,0,437,221,0,4,836,2249,1906.32,0.549,2.91,13.66,6.91,200.8,65.4,6.16,23.16,29.31,13.0,5.94,2.88,13.47,17.75,0.0,1.59,22.84,51.63,5.75,14.0,14.0,18.06,17.09,37.63,26.13,70.28,59.57
Valparaiso,Crusaders,df3da9d7-2d2b-44e2-99e2-08c4945a203b,32,6400.0,781,1741,1117,568,6400.0,0.509,213,624,0.341,38,477,674,0.708,255,758,1013,399,469,0.85,235,105,679,5,2252,205,1,472,287,0,5,974,2378,2037.56,0.553,6.41,14.75,8.97,200.0,70.4,7.97,23.69,31.66,12.5,7.34,3.28,14.66,21.22,0.03,1.19,24.41,54.41,6.66,19.5,14.91,21.06,17.75,34.91,30.44,74.31,63.67
Iowa State,Cyclones,0e4258fa-3154-4c16-b693-adecab184c6c,31,6250.0,817,1870,1217,583,6250.0,0.479,234,653,0.358,97,390,557,0.7,290,750,1040,422,369,1.14,149,129,509,5,2258,194,1,400,334,0,10,859,2409,2115.08,0.534,6.26,12.9,10.77,201.6,72.8,9.35,24.19,33.55,13.6,4.81,4.16,11.9,16.42,0.03,3.13,26.35,60.32,7.55,21.06,12.58,17.97,18.81,39.26,27.71,77.71,68.23
Texas,Longhorns,6ed15092-2670-450a-99c2-61d861e87644,34,7050.0,882,2010,1244,637,7050.0,0.512,245,766,0.32,98,441,663,0.665,318,819,1137,395,400,0.99,210,167,549,3,2450,253,1,462,356,0,11,1116,2609,2301.72,0.532,7.44,13.59,10.47,207.4,72.1,9.35,24.09,33.44,11.6,6.18,4.91,11.76,16.15,0.03,2.88,25.94,59.12,7.21,22.53,12.97,19.5,18.74,36.59,32.82,76.74,67.7
Oklahoma State,Cowboys,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,36,7250.0,959,2224,1373,663,7250.0,0.483,296,851,0.348,95,543,717,0.757,401,830,1231,514,466,1.1,237,143,692,4,2757,402,0,605,500,0,21,990,2977,2539.48,0.543,11.17,16.81,13.89,201.4,76.6,11.14,23.06,34.19,14.3,6.58,3.97,12.94,19.22,0.0,2.64,26.64,61.78,8.22,23.64,15.08,19.92,18.42,38.14,27.5,82.69,70.54
Oklahoma,Sooners,b2fda957-e15c-4fb2-8a13-6e58496f561e,32,6475.0,954,2062,1226,654,6475.0,0.533,300,836,0.359,136,510,684,0.746,296,849,1145,479,429,1.12,208,151,552,3,2718,281,2,494,334,0,7,1182,2990,2362.96,0.575,8.78,15.44,10.44,202.3,84.9,9.25,26.53,35.78,15.0,6.5,4.72,13.41,17.25,0.06,4.25,29.81,64.44,9.38,26.13,15.94,21.38,20.44,38.31,36.94,93.44,73.84
Kansas State,Wildcats,d203f38a-a166-4258-bca2-e161b591ecfb,37,7425.0,937,2024,1279,683,7425.0,0.534,254,745,0.341,76,502,684,0.734,259,785,1044,510,423,1.21,294,110,684,3,2630,265,0,639,310,0,12,1096,2896,2324.96,0.566,7.16,17.27,8.38,200.7,71.1,7.0,21.22,28.22,13.8,7.95,2.97,11.43,18.49,0.0,2.05,25.32,54.7,6.86,20.14,13.57,18.49,18.46,34.57,29.62,78.27,62.84
Baylor,Bears,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,34,6875.0,942,2008,1400,725,6875.0,0.518,217,608,0.357,142,470,640,0.734,357,827,1184,516,463,1.11,185,152,609,5,2571,119,2,472,412,0,9,1269,2909,2289.6,0.561,3.5,13.88,12.12,202.2,75.6,10.5,24.32,34.82,15.2,5.44,4.47,13.62,17.91,0.06,4.18,27.71,59.06,6.38,17.88,13.82,18.82,21.32,41.18,37.32,85.56,67.34
West Virginia,Mountaineers,f770d3a2-221c-49ce-9c7a-680f7417fe9e,37,7425.0,1036,2374,1463,714,7425.0,0.488,322,911,0.353,144,570,744,0.766,451,820,1271,561,421,1.33,301,192,800,9,2964,233,4,743,570,0,13,1036,3356,2701.36,0.549,6.3,20.08,15.41,200.7,80.1,12.19,22.16,34.35,15.2,8.14,5.19,11.38,21.62,0.11,3.89,28.0,64.16,8.7,24.62,15.41,20.11,19.3,39.54,28.0,90.7,73.01
TCU,Horned Frogs,f7fcbb6e-4a55-41ea-ba21-f763ed914467,33,6725.0,979,1973,1279,705,6725.0,0.551,274,694,0.395,128,476,675,0.705,313,786,1099,615,420,1.46,214,119,558,8,2708,243,1,479,391,1,12,1258,3142,2270.0,0.596,7.36,14.52,11.85,203.8,82.1,9.48,23.82,33.3,18.6,6.48,3.61,12.73,16.91,0.03,3.88,29.67,59.79,8.3,21.03,14.42,20.45,21.36,38.76,38.12,95.21,68.79
Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,37,7450.0,964,2097,1394,712,7450.0,0.511,252,703,0.358,129,579,823,0.704,351,864,1215,510,456,1.12,262,153,669,2,2759,216,0,664,411,0,8,1140,3066,2459.12,0.561,5.84,17.95,11.11,201.4,74.6,9.49,23.35,32.84,13.8,7.08,4.14,12.32,18.08,0.0,3.49,26.05,56.68,6.81,19.0,15.65,22.24,19.24,37.68,30.81,82.86,66.46
Kansas,Jayhawks,fae4855b-1b64-4b40-a632-9ed345e1e952,39,7825.0,1165,2366,1392,774,7825.0,0.556,391,974,0.401,138,453,640,0.708,334,953,1287,649,457,1.42,254,160,598,4,3174,382,0,596,407,0,11,1380,3679,2647.6,0.599,9.79,15.28,10.44,200.6,81.4,8.56,24.44,33.0,16.6,6.51,4.1,11.72,15.33,0.0,3.54,29.87,60.67,10.03,24.97,11.62,16.41,19.85,35.69,35.38,94.33,67.89
Arkansas-Little Rock,Trojans,0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,32,6500.0,750,1755,1132,550,6500.0,0.486,200,623,0.321,13,338,554,0.61,260,713,973,391,457,0.86,159,93,611,5,2038,151,0,460,269,0,0,919,1976,1998.76,0.51,4.72,14.38,8.41,203.1,63.7,8.13,22.28,30.41,12.2,4.97,2.91,14.28,19.09,0.0,0.41,23.44,54.84,6.25,19.47,10.56,17.31,17.19,35.38,28.72,61.75,62.46
South Alabama,Jaguars,10c614fa-9646-46cf-a1fb-5af96772bbb8,32,6425.0,752,1783,1004,500,6425.0,0.498,252,779,0.323,8,471,673,0.7,228,827,1055,396,479,0.83,171,125,612,7,2228,227,0,448,308,0,0,870,2263,2079.12,0.536,7.09,14.0,9.63,200.8,69.6,7.13,25.84,32.97,12.4,5.34,3.91,14.97,19.13,0.0,0.25,23.5,55.72,7.88,24.34,14.72,21.03,15.63,31.38,27.19,70.72,64.97
Louisiana-Monroe,Warhawks,18585f21-1d63-4400-974c-433fd5073c34,32,6450.0,811,1863,1062,523,6450.0,0.492,288,801,0.36,18,325,453,0.717,247,726,973,446,380,1.17,207,42,535,2,2235,204,0,454,279,0,2,793,2343,2062.32,0.542,6.38,14.19,8.72,201.6,69.8,7.72,22.69,30.41,13.9,6.47,1.31,11.88,16.72,0.0,0.56,25.34,58.22,9.0,25.03,10.16,14.16,16.34,33.19,24.78,73.22,64.45
Texas State,Bobcats,1e5dc9e4-c60d-487b-8279-dfbec9229faa,33,6650.0,773,1782,1134,559,6650.0,0.493,214,648,0.33,11,430,651,0.661,311,745,1056,448,440,1.02,179,92,543,1,2190,139,0,448,383,0,1,870,2295,2068.44,0.529,4.21,13.58,11.61,201.5,66.4,9.42,22.58,32.0,13.6,5.42,2.79,13.33,16.45,0.0,0.33,23.42,54.0,6.48,19.64,13.03,19.73,16.94,34.36,26.36,69.55,62.68
Coastal Carolina,Chanticleers,4af63ebd-d3c8-4772-bbde-938a078bd057,32,6450.0,787,1813,1153,569,6450.0,0.493,218,660,0.33,6,506,701,0.722,329,814,1143,418,477,0.88,171,116,608,1,2298,152,0,416,371,0,2,980,2448,2121.44,0.542,4.75,13.0,11.59,201.6,71.8,10.28,25.44,35.72,13.1,5.34,3.63,14.91,19.0,0.0,0.19,24.59,56.66,6.81,20.63,15.81,21.91,17.78,36.03,30.63,76.5,66.3
Troy,Trojans,6373b18c-62f6-49bc-bd4c-8959a2466516,33,6650.0,848,1930,1064,556,6650.0,0.523,292,866,0.337,6,487,662,0.736,277,820,1097,435,408,1.07,165,124,570,4,2475,143,0,422,326,0,1,898,2631,2221.28,0.557,4.33,12.79,9.88,201.5,75.0,8.39,24.85,33.24,13.2,5.0,3.76,12.36,17.27,0.0,0.18,25.7,58.48,8.85,26.24,14.76,20.06,16.85,32.24,27.21,79.73,67.31
Louisiana-Lafayette,Ragin' Cajuns,63cad858-8654-4956-8438-8fe79cd1208a,34,6825.0,971,2093,1275,674,6825.0,0.529,297,818,0.363,16,590,775,0.761,388,840,1228,591,455,1.3,255,147,651,8,2829,286,0,602,469,1,5,1204,3288,2434.0,0.581,8.41,17.71,13.79,200.7,83.2,11.41,24.71,36.12,17.4,7.5,4.32,13.38,19.15,0.0,0.47,28.56,61.56,8.74,24.06,17.35,22.79,19.82,37.5,35.41,96.71,71.59
Georgia Southern,Eagles,6b955b96-b736-475e-bffd-e4acf2054169,33,6625.0,857,1992,1208,590,6625.0,0.488,267,784,0.341,4,523,787,0.665,350,788,1138,333,371,0.9,227,120,633,8,2504,250,0,545,393,0,0,998,2552,2338.28,0.535,7.58,16.52,11.91,200.8,75.9,10.61,23.88,34.48,10.1,6.88,3.64,11.24,19.18,0.0,0.12,25.97,60.36,8.09,23.76,15.85,23.85,17.88,36.61,30.24,77.33,70.86
Texas-Arlington,Mavericks,7c2b372b-b5f0-466e-90cf-880beec57584,34,6825.0,927,2054,1236,633,6825.0,0.512,294,818,0.359,25,492,713,0.69,331,890,1221,545,507,1.07,229,143,617,8,2640,263,0,506,389,0,4,1093,2923,2367.72,0.557,7.74,14.88,11.44,200.7,77.6,9.74,26.18,35.91,16.0,6.74,4.21,14.91,18.15,0.0,0.74,27.26,60.41,8.65,24.06,14.47,20.97,18.62,36.35,32.15,85.97,69.64
